nombre,upc,precio,imagen
Gi Supramed Loratadina 20 Tab 10 Mg,750125365998,$50.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125365998_00.jpg
Gi Supramed Loratadina 10 Tab 10 Mg,750125365999,$26.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125365999_00.jpg
Gi Supramed Loratadina Jarabe 60 Ml 10,750125366000,$40.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366000_00.jpg
Gi Supramed Losartan Cja 30 Caps 50 Mg,750125366001,$120.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366001_00.jpg
Gi Supramed Mebendazol 6 Tab 100 Mg,750125366002,$40.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366002_00.jpg
Gi Supramed Metamizol 10 Tab 500 Mg,750125366004,$8.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366004_00.jpg
Gi Supramed Metformina Cja 30 Tab 850 Mg,750125366008,$39.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366008_00.jpg
Gi Supramed Metoclopramida 20 Tab 10 Mg,750125366009,$15.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366009_00.jpg
Gi Supramed Metoprolol 20 Tab 100 Mg,750125366010,$15.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366010_00.jpg
Gi Supramed Metronidazol 30 Tab 500 Mg,750125366011,$19.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366011_00.jpg
Gi Supramed Miconazol 2% Crema 1 Pza 3,750125366012,$28.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366012_00.jpg
Gi Supramed NaproxParacet 10 Tab 27530,750125366015,$36.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366015_00.jpg
Gi Supramed Naproxeno 12 Tab 550 Mg,750125366017,$26.50,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366017_00.jpg
Gi Supramed Nimesulida 10 Tab 100 Mg,750125366018,$25.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366018_00.jpg
Gi Supramed Nitazoxanida 7 Tab 500 Mg,750125366019,$60.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366019_00.jpg
Gi Supramed Nitrofurantoina Cja 12 Caps,750125366020,$22.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366020_00.jpg
Gi Supramed Ofloxacino 8 Tab 400 Mg,750125366021,$52.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366021_00.jpg
Gi Supramed Omeprazol 14 Caps 20 Mg,750125366022,$28.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366022_00.jpg
Gi Supramed Omeprazol 28 Caps 20 Mg,750125366023,$57.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366023_00.jpg
Gi Supramed Omeprazol 7 Caps 20 Mg,750125366024,$20.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366024_00.jpg
Gi Supramed Orlistat 21 Caps 120 Mg,750125366025,$181.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366025_00.jpg
Gi Supramed Pantoprazol 7 Grag 20 Mg,750125366026,$45.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366026_00.jpg
Gi Supramed Paracetamol Gotas 30 Ml 10,750125366029,$11.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366029_00.jpg
Gi Supramed Paracetamol Susp Inf 1 Pza 1,750125366030,$28.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366030_00.jpg
Gi Paracetamol Supramed Soluc 2.4100 G,750125366031,$24.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366031_00.jpg
Gi Supramed Paracetamol 10 Tab 500 Mg,750125366032,$10.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366032_00.jpg
Gi Supramed Paroxetina Cja 10 Tab 20 M,750125366034,$88.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366034_00.jpg
Gi Supramed Pentoxifilina 30 Caps 400 Mg,750125366035,$46.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366035_00.jpg
Gi Supramed Picosufato De Sodio 20 Tab 5,750125366036,$46.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366036_00.jpg
Gi Supramed Piroxicam 20 Tab 20 Mg,750125366037,$20.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366037_02.jpg
Gi Supramed Pravastatina 30 Tab 10 Mg,750125366038,$46.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366038_00.jpg
Gi Supramed Pravastatina 15 Tab 10 Mg,750125366039,$25.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366039_00.jpg
Gi Supramed Pravastatina 15 Tab 20 Mg,750125366040,$46.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366040_00.jpg
Gi Prednisona Supramed 20 Tab 5 Mg,750125366041,$62.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366041_00.jpg
Gi Supramed Pregabalina 14 Caps 75 Mg,750125366042,$239.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366042_00.jpg
Gi Supramed Prueba De Embarazo 1 Pza 25,750125366043,$45.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366043_00.jpg
Gi Supramed Ranitidina 20 Tab 150 Mg,750125366045,$18.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366045_00.jpg
Gi Supramed Ranitidina 10 Tab 300 Mg,750125366046,$30.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366046_00.jpg
Gi Supramed AmbroxSalbut Soluc 5 Ml 7.5,750125366047,$45.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366047_00.jpg
Gi Supramed Senosidos 20 Tab 8.6 Mg,750125366049,$19.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366049_00.jpg
Gi Supramed Sertralina 14 Tab 50 Mg,750125366050,$185.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366050_00.jpg
Gi Supramed Sildenafil Cja 4 Tab 50 Mg,750125366052,$124.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366052_00.jpg
Gi Supramed Sildenafil 1 Tab 50 Mg,750125366053,$36.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366053_00.jpg
Gi Supramed Suero Oral Coco Solucion 1 P,750125366054,$16.80,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366054_00.jpg
Gi Supramed Suero Oral Fresa Solucion 1,750125366055,"
                    $16.80                ",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366055_00.jpg
Gi Supramed Suero Oral Manzana Solucion,750125366056,"
                    $16.80                ",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366056_00.jpg
Gi Supramed SulfametoxazolTrimetoprima,750125366057,$16.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366057_00.jpg
Gi Supramed Terbinafina Crema 1 Pza 30,750125366059,$51.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366059_00.jpg
Gi Supramed Tiamazol 20 Tab 5 Mg,750125366061,$38.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366061_00.jpg
Gi Supramed Complejo B 30 Tab 100 Gr,750125366062,$19.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366062_00.jpg
Gi Supramed Valproato De Magnesio 40 Tab,750125366064,$62.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366064_00.jpg
Toallitas Humedas Envisage 12 Pza Cara Y,750125366119,$9.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366119_01.jpg
Gi Supramed Acido Acetilsalisilico 30 Ta,750125366162,$14.90,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366162_00.jpg
Gi Supramed Plantago Psyllium 1 Pza 400,750125366164,$52.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366164_00.jpg
Gi Supramed Neomicina Suspension 1 Pza 7,750125366165,$36.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366165_00.jpg
Gi Supramed Bifonazol Unguento 1 Pza 20,750125366166,"
                    $65.00                ",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125366166_00.jpg
Domeboro Pvo Sb 12,750125820002,$160.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125820002_00.jpg
Soyaloid Pvo Sob 90 G,750125820008,$182.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750125820008_00.jpg
Oleoderm Cra 225Ml,750127350013,$174.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750127350013_00.jpg
Oleoderm Plus Cra 225Ml,750127350023,$240.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750127350023_00.jpg
Benzaderm Jbn 100G,750127350027,$69.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750127350027_00.jpg
Oleoderm Cra 100Ml,750127350034,$107.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750127350034_00.jpg
Dermoplast 30 Cra 100 G,750127350038,$229.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750127350038_00.jpg
Dilacoran Ret 120 Mg Tab C30,750128560007,$405.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128560007_00.jpg
Dilacoran Hta Grag 15 14088 3,750128560008,$350.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128560008_00.jpg
Ulcoderma C15 Gr. Unguento,750128560036,$150.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128560036_00.jpg
Samyr 500 Mg Cpr C10,750128560144,$384.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128560144_00.jpg
Advil 200 Mg Grag 25,750128761047,$47.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128761047_00.jpg
Detrusitol 2 Mg Tab 14,750128761350,$309.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128761350_00.jpg
Detrusitol 2 Mg 28 Tab,750128761351,$519.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128761351_00.jpg
Sermion 10 Mg Grag 20,750128761905,$362.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128761905_00.jpg
Sermion 30 Mg Grag 20,750128761910,$557.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128761910_00.jpg
Aldactone A 25Mg Tab 30,750128762150,$400.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762150_00.jpg
Amefin 100 Mg Tab 3,750128762200,$290.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762200_00.jpg
Amefin 300 Mg Tab 1,750128762250,$291.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762250_00.jpg
Celebrex 200 Mg Caps 10 0,750128762450,$419.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762450_00.jpg
Motrin Retard 800 Mg Tab C30,750128762610,$390.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762610_00.jpg
Dalacin C 300 Mg Caps 16 0,750128762795,$430.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762795_00.jpg
Lincocin 16 Caps,750128762820,$262.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128762820_00.jpg
Terramicina Oft Ung 10 G .,750128763012,$79.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128763012_00.jpg
Terramicina Topica Pda 28.4G,750128763013,$147.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128763013_00.jpg
Terramicina 125Mg Troc C24,750128763050,$120.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128763050_00.jpg
Vibramicina 100Mgcaps10 3120 1,750128763120,$322.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128763120_00.jpg
Lipitor 20 Mg 30 Tab 1+1,750128764089,"$1,545.00",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128764089_00.jpg
Lipitor 40Mg Caja Con 30 Tabletas,750128764091,"$1,692.00",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128764091_00.jpg
Ponstan 500 Mg Tab 15 3,750128765062,$207.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128765062_00.jpg
Epamin Susp 150Ml,750128765194,$151.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128765194_00.jpg
Neurontin 600 Mg Tab 15,750128765268,$579.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128765268_00.jpg
Viterra Plus Caps 30 6032,750128766031,$85.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128766031_00.jpg
Minipres 1 Mg Caps 30 6900,750128766900,$118.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128766900_00.jpg
Minipres 2 Mg Caps 30 6903,750128766903,$145.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128766903_00.jpg
Norvas 5 Mg Tab 30 1,750128767003,$607.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128767003_00.jpg
Lyrica 75 Mg Caps 14,750128767030,$355.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128767030_00.jpg
Lyrica 150 Mg Caps 14,750128767032,$359.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128767032_00.jpg
Lyrica 150Mg Caps 28,750128767033,$541.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128767033_00.jpg
Bonadoxina 25Mg Tab 25 7803 1,750128767803,$139.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128767803_00.jpg
Bonadoxina Sol 20Ml,750128767809,$73.95,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128767809_00.jpg
Diflucan 150Mg Caps 1 8640 .,750128768640,$456.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768640_00.jpg
Azitrocin 900 Mg Susp 22.5Ml 8,750128768715,$506.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768715_00.jpg
Altruline 50 Mg Tab 28,750128768803,"$1,035.00",http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768803_00.jpg
Viagra 50 Mg Tab 1,750128768820,$180.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768820_00.jpg
Viagra 100 Mg Tab 1,750128768822,$183.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768822_00.jpg
Viagra 100Mg 2 Tabs,750128768833,$332.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768833_00.jpg
Cardura 4Mg Tab C20,750128768836,$605.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768836_00.jpg
Relpax 80 Mg Tab 2,750128768874,$356.00,http://www.chedraui.com.mx/media/catalog/product/cache/8/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/7/5/750128768874_00.jpg
